Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
5/12/1985,May-85,31.35295841,23.35295841,38.2,15.964069,1.2
5/13/1985,May-85,29.75936327,22.15936327,14.5,17.934754,1.2
5/14/1985,May-85,30.71805023,23.11805023,3,15.37047,1.2
5/15/1985,May-85,30.2783917,23.2783917,0.2,18.587488,1.2
5/16/1985,May-85,30.14422783,24.44422783,4,10.947634,1.2
5/17/1985,May-85,31.18558926,23.18558926,0,14.92254,1.2
5/18/1985,May-85,30.27800912,24.07800912,18.5,14.433205,1.2
5/19/1985,May-85,31.3420915,23.1420915,7.5,17.699522,1.2
5/20/1985,May-85,30.21092372,22.01092372,26.4,17.178968,1.2
5/21/1985,May-85,34.12720277,20.52720277,7.5,17.585612,1.2
5/22/1985,May-85,32.08884984,23.28884984,9,19.88089,1.2
5/23/1985,May-85,30.12355314,22.52355314,0,12.155472,1.2
5/24/1985,May-85,31.14871499,22.94871499,9,17.52964,1.2
5/25/1985,May-85,33.28386991,23.28386991,0,15.369871,1.2
5/26/1985,May-85,31.65378816,23.65378816,0,16.624494,1.2
5/27/1985,May-85,33.05855329,24.25855329,3.3,17.567618,1.2
5/28/1985,May-85,30.03418752,22.83418752,4,13.693142,1.2
5/29/1985,May-85,28.31254166,21.91254166,1.3,16.429123,1.2
5/30/1985,May-85,31.12372915,22.52372915,0.5,15.306185,1.2
5/31/1985,May-85,30.93136813,22.73136813,57.6,11.868535,1.2
6/1/1985,Jun-85,29.93835172,22.73835172,2.1,11.226594,1.2
6/2/1985,Jun-85,31.89105288,22.09105288,0,10.242159,1.2
6/3/1985,Jun-85,29.9986234,22.5986234,12.8,13.359374,1.2
6/4/1985,Jun-85,31.04108149,24.04108149,17.5,18.103538,1.2
6/5/1985,Jun-85,30.71770247,23.11770247,39.5,14.253186,1.2
6/6/1985,Jun-85,29.78257786,23.18257786,132.7,12.241432,1.2
6/7/1985,Jun-85,28.43818358,23.63818358,30,10.838914,1.2
6/8/1985,Jun-85,30.28176758,23.48176758,57,10.458472,1.2
6/9/1985,Jun-85,34.41944259,21.41944259,0,8.864378,1.2
6/10/1985,Jun-85,31.23816155,22.33816155,14.8,8.912358,1.2
6/11/1985,Jun-85,29.46773038,19.26773038,0,11.813125,1.2
6/12/1985,Jun-85,29.72587496,21.92587496,0,19.33492,1.2
6/13/1985,Jun-85,31.77150241,23.27150241,0,17.142186,1.2
6/14/1985,Jun-85,29.6674337,23.2674337,0,15.382798,1.2
6/15/1985,Jun-85,30.53802882,23.13802882,3.2,17.54364,1.2
6/16/1985,Jun-85,30.76302536,23.56302536,0,17.66511,1.1876
6/17/1985,Jun-85,29.85696503,23.45696503,3.1,12.480806,1.1747
6/18/1985,Jun-85,32.59436982,22.79436982,47,14.0918,1.1618
6/19/1985,Jun-85,29.82669179,23.42669179,47.6,17.223414,1.1489
6/20/1985,Jun-85,29.75710395,21.95710395,49.5,15.24001,1.136
6/21/1985,Jun-85,30.01771225,22.81771225,0.5,13.317407,1.1231
6/22/1985,Jun-85,30.07397661,22.67397661,0,17.852586,1.1102
6/23/1985,Jun-85,30.07334445,22.47334445,0,12.908648,1.0973
6/24/1985,Jun-85,29.78624476,22.38624476,21.7,17.608818,1.0844
6/25/1985,Jun-85,30.42165056,22.62165056,29.4,12.988337,1.0715
6/26/1985,Jun-85,31.60060875,22.40060875,0.8,16.176109,1.0586
6/27/1985,Jun-85,31.09818277,22.69818277,0.4,17.10109,1.0457
